LV,power,2016,1,0.615556048,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,21.621128408,eurostat
PL,power,2016,1,12.44028773,eurostat
PT,power,2016,1,3.823891948,eurostat
RO,power,2016,1,7.073338992,eurostat
SE,power,2016,1,0.501667068,eurostat
SI,power,2016,1,0.591389362,eurostat
SK,power,2016,1,0.617778272,eurostat
AT,power,2016,1,3.970280954,eurostat
BE,power,2016,1,9.159451772,eurostat
BG,power,2016,1,2.191390642,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,3.5777806400000003,eurostat
DE,power,2016,1,43.070590012,eurostat
DK,power,2016,1,1.848057034,eurostat
EE,power,2016,1,0.193333488,eurostat
ES,power,2016,1,22.103073238,eurostat
EU27_2020,power,2016,1,208.347944456,eurostat
FI,power,2016,1,1.414167798,eurostat
FR,power,2016,1,20.576127572,eurostat
GR,power,2016,1,3.73194743,eurostat
HR,power,2016,1,1.492778972,eurostat
HU,power,2016,1,4.114725514,eurostat
IE,power,2016,1,4.153058878,eurostat
IT,power,2016,1,39.32780924,eurostat
LT,power,2016,1,1.366389982,eurostat
LU,power,2016,1,0.500555956,eurostat
LV,power,2016,1,0.686944994,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,20.158627238,eurostat
PL,power,2016,1,10.396397206,eurostat
PT,power,2016,1,4.6166703600000005,eurostat
RO,power,2016,1,6.319727278,eurostat
SE,power,2016,1,0.445000356,eurostat
SI,power,2016,1,0.5197226380000001,eurostat
SK,power,2016,1,2.413335264,eurostat
AT,power,2016,1,4.0458365700000005,eurostat
BE,power,2016,1,8.49584013,eurostat
BG,power,2016,1,1.79027921,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,3.351113792,eurostat
DE,power,2016,1,46.870315274,eurostat
DK,power,2016,1,1.57083459,eurostat
EE,power,2016,1,0.177222364,eurostat
ES,power,2016,1,23.668630046,eurostat
EU27_2020,power,2016,1,216.603784394,eurostat
FI,power,2016,1,1.376945546,eurostat
FR,power,2016,1,19.733626898,eurostat
GR,power,2016,1,3.755280782,eurostat
HR,power,2016,1,1.124445344,eurostat
HU,power,2016,1,4.182781124,eurostat
IE,power,2016,1,3.812780828,eurostat
IT,power,2016,1,44.354757706,eurostat
LT,power,2016,1,1.038334164,eurostat
LU,power,2016,1,0.458889256,eurostat
LV,power,2016,1,0.625556056,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,20.445571912,eurostat
PL,power,2016,1,10.564730674,eurostat
PT,power,2016,1,5.368893184,eurostat
RO,power,2016,1,6.5694497,eurostat
SE,power,2016,1,0.411389218,eurostat
SI,power,2016,1,0.501111512,eurostat
SK,power,2016,1,2.309168514,eurostat
AT,power,2016,1,3.914169798,eurostat
BE,power,2016,1,9.164451776,eurostat
BG,power,2016,1,1.82500146,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,3.635836242,eurostat
DE,power,2016,1,46.958648678,eurostat
DK,power,2016,1,1.753612514,eurostat
EE,power,2016,1,0.182500146,eurostat
ES,power,2016,1,21.385850442,eurostat
EU27_2020,power,2016,1,209.304056332,eurostat
FI,power,2016,1,1.4686122860000002,eurostat
FR,power,2016,1,18.188625662,eurostat
GR,power,2016,1,3.2802804020000003,eurostat
HR,power,2016,1,1.663056886,eurostat
HU,power,2016,1,4.204725586,eurostat
IE,power,2016,1,3.911947574,eurostat
IT,power,2016,1,37.666141244,eurostat
LT,power,2016,1,1.088056426,eurostat
LU,power,2016,1,0.391111424,eurostat
LV,power,2016,1,0.589167138,eurostat
MT,power,2016,1,0.0,eurostat
NL,power,2016,1,21.167516934,eurostat
PL,power,2016,1,11.172508938,eurostat
PT,power,2016,1,4.997781776,eurostat
RO,power,2016,1,6.976672248,eurostat
SE,power,2016,1,0.497500398,eurostat
SI,power,2016,1,0.496389286,eurostat
SK,power,2016,1,2.723891068,eurostat
AT,power,2016,1,5.309448692,eurostat
BE,power,2016,1,9.718896664,eurostat
BG,power,2016,1,2.154446168,eurostat
CY,power,2016,1,0.0,eurostat
CZ,power,2016,1,4.4766702480000005,eurostat
DE,power,2016,1,46.639203978000005,eurostat
DK,power,2016,1,1.71527915,eurostat
EE,power,2016,1,0.210000168,eurostat
ES,power,2016,1,23.248907488,eurostat
EU27_2020,power,2016,1,237.90574588,eurostat
FI,power,2016,1,1.389167778,eurostat
FR,power,2016,1,23.72779676,eurostat
GR,power,2016,1,3.447780536,eurostat
HR,power,2016,1,1.830001464,eurostat
HU,power,2016,1,4.607781464,eurostat
IE,power,2016,1,4.53055918,eurostat
IT,power,2016,1,49.265594968,eurostat
LT,power,2016,1,1.293334368,eurostat
LU,power,2016,1,0.474722602,eurostat
