country,date,demand,type,source
DE,01/12/2018 00:00,3282677844,total,gaspool-ncg
DE,02/12/2018 00:00,2946783700,total,gaspool-ncg
DE,03/12/2018 00:00,2968122182,total,gaspool-ncg
DE,04/12/2018 00:00,3409135398,total,gaspool-ncg
DE,05/12/2018 00:00,3693008421,total,gaspool-ncg
DE,06/12/2018 00:00,3380071387,total,gaspool-ncg
DE,07/12/2018 00:00,3079203580,total,gaspool-ncg
DE,08/12/2018 00:00,2898953834,total,gaspool-ncg
DE,09/12/2018 00:00,2963495867,total,gaspool-ncg
DE,10/12/2018 00:00,3664673465,total,gaspool-ncg
DE,11/12/2018 00:00,4101685833,total,gaspool-ncg
DE,12/12/2018 00:00,4417127093,total,gaspool-ncg
DE,13/12/2018 00:00,4619042546,total,gaspool-ncg
DE,14/12/2018 00:00,4733914770,total,gaspool-ncg
DE,15/12/2018 00:00,4471400208,total,gaspool-ncg
DE,16/12/2018 00:00,4424554696,total,gaspool-ncg
DE,17/12/2018 00:00,4510706731,total,gaspool-ncg
DE,18/12/2018 00:00,4357716334,total,gaspool-ncg
DE,19/12/2018 00:00,4149910744,total,gaspool-ncg
DE,20/12/2018 00:00,3765564857,total,gaspool-ncg
DE,21/12/2018 00:00,3253463327,total,gaspool-ncg
DE,22/12/2018 00:00,2925997112,total,gaspool-ncg
DE,23/12/2018 00:00,2891229174,total,gaspool-ncg
DE,24/12/2018 00:00,3166229549,total,gaspool-ncg
DE,25/12/2018 00:00,3373221647,total,gaspool-ncg
DE,26/12/2018 00:00,3607404756,total,gaspool-ncg
DE,27/12/2018 00:00,3861509299,total,gaspool-ncg
DE,28/12/2018 00:00,3863338899,total,gaspool-ncg
DE,29/12/2018 00:00,3565486627,total,gaspool-ncg
DE,30/12/2018 00:00,3352892978,total,gaspool-ncg
DE,31/12/2018 00:00,3174603488,total,gaspool-ncg
DE,01/01/2019 00:00,3167991244,total,gaspool-ncg
DE,02/01/2019 00:00,3851086603,total,gaspool-ncg
DE,03/01/2019 00:00,4274662634,total,gaspool-ncg
DE,04/01/2019 00:00,4146415313,total,gaspool-ncg
DE,05/01/2019 00:00,3700479153,total,gaspool-ncg
DE,06/01/2019 00:00,3679566870,total,gaspool-ncg
DE,07/01/2019 00:00,3909167932,total,gaspool-ncg
DE,08/01/2019 00:00,3871567041,total,gaspool-ncg
DE,09/01/2019 00:00,4234196702,total,gaspool-ncg
DE,10/01/2019 00:00,4655675581,total,gaspool-ncg
DE,11/01/2019 00:00,4415937508,total,gaspool-ncg
DE,12/01/2019 00:00,3786240484,total,gaspool-ncg
DE,13/01/2019 00:00,3496665949,total,gaspool-ncg
DE,14/01/2019 00:00,4093062278,total,gaspool-ncg
DE,15/01/2019 00:00,4031382483,total,gaspool-ncg
DE,16/01/2019 00:00,3997590687,total,gaspool-ncg
DE,17/01/2019 00:00,4096850585,total,gaspool-ncg
DE,18/01/2019 00:00,4531325748,total,gaspool-ncg
DE,19/01/2019 00:00,4449957385,total,gaspool-ncg
DE,20/01/2019 00:00,4718318343,total,gaspool-ncg
DE,21/01/2019 00:00,5329920150,total,gaspool-ncg
DE,22/01/2019 00:00,5334756616,total,gaspool-ncg
DE,23/01/2019 00:00,5453067307,total,gaspool-ncg
DE,24/01/2019 00:00,5568310911,total,gaspool-ncg
DE,25/01/2019 00:00,5303734220,total,gaspool-ncg
DE,26/01/2019 00:00,4290614719,total,gaspool-ncg
DE,27/01/2019 00:00,3986504717,total,gaspool-ncg
DE,28/01/2019 00:00,4406151842,total,gaspool-ncg
DE,29/01/2019 00:00,4644377814,total,gaspool-ncg
DE,30/01/2019 00:00,4812004151,total,gaspool-ncg
DE,31/01/2019 00:00,4831903282,total,gaspool-ncg
DE,01/02/2019 00:00,4698828866,total,gaspool-ncg
DE,02/02/2019 00:00,4270945261,total,gaspool-ncg
DE,03/02/2019 00:00,4309027028,total,gaspool-ncg
DE,04/02/2019 00:00,4601297923,total,gaspool-ncg
DE,05/02/2019 00:00,4662239169,total,gaspool-ncg
DE,06/02/2019 00:00,4466170310,total,gaspool-ncg
DE,07/02/2019 00:00,4188456230,total,gaspool-ncg
DE,08/02/2019 00:00,3788446635,total,gaspool-ncg
DE,09/02/2019 00:00,3267060983,total,gaspool-ncg
DE,10/02/2019 00:00,3245259300,total,gaspool-ncg
DE,11/02/2019 00:00,3859972450,total,gaspool-ncg
DE,12/02/2019 00:00,4099054857,total,gaspool-ncg
DE,13/02/2019 00:00,4067491566,total,gaspool-ncg
DE,14/02/2019 00:00,4020775110,total,gaspool-ncg
DE,15/02/2019 00:00,3746285527,total,gaspool-ncg
DE,16/02/2019 00:00,3301654155,total,gaspool-ncg
DE,17/02/2019 00:00,3197275116,total,gaspool-ncg
DE,18/02/2019 00:00,3457834588,total,gaspool-ncg
DE,19/02/2019 00:00,3448398397,total,gaspool-ncg
DE,20/02/2019 00:00,3471714318,total,gaspool-ncg
DE,21/02/2019 00:00,3357930539,total,gaspool-ncg
DE,22/02/2019 00:00,3375739052,total,gaspool-ncg
DE,23/02/2019 00:00,3375364133,total,gaspool-ncg
DE,24/02/2019 00:00,3450278623,total,gaspool-ncg
DE,25/02/2019 00:00,3599630394,total,gaspool-ncg
DE,26/02/2019 00:00,3413207463,total,gaspool-ncg
DE,27/02/2019 00:00,3180705153,total,gaspool-ncg
DE,28/02/2019 00:00,3088455337,total,gaspool-ncg
DE,01/03/2019 00:00,3204526554,total,gaspool-ncg
DE,02/03/2019 00:00,2928262843,total,gaspool-ncg
DE,03/03/2019 00:00,2691188031,total,gaspool-ncg
DE,04/03/2019 00:00,3011676324,total,gaspool-ncg
DE,05/03/2019 00:00,3261131701,total,gaspool-ncg
DE,06/03/2019 00:00,3037047993,total,gaspool-ncg
DE,07/03/2019 00:00,2984961432,total,gaspool-ncg
DE,08/03/2019 00:00,3076152959,total,gaspool-ncg
DE,09/03/2019 00:00,2778919283,total,gaspool-ncg
DE,10/03/2019 00:00,2987087725,total,gaspool-ncg
DE,11/03/2019 00:00,3674013791,total,gaspool-ncg
DE,12/03/2019 00:00,3577746725,total,gaspool-ncg
DE,13/03/2019 00:00,3598502841,total,gaspool-ncg
DE,14/03/2019 00:00,3571385552,total,gaspool-ncg
DE,15/03/2019 00:00,3251322975,total,gaspool-ncg
DE,16/03/2019 00:00,2849100172,total,gaspool-ncg
DE,17/03/2019 00:00,2870212882,total,gaspool-ncg
DE,18/03/2019 00:00,3479987304,total,gaspool-ncg
DE,19/03/2019 00:00,3689481188,total,gaspool-ncg
DE,20/03/2019 00:00,3533554829,total,gaspool-ncg
DE,21/03/2019 00:00,3239653641,total,gaspool-ncg
DE,22/03/2019 00:00,2896269629,total,gaspool-ncg
DE,23/03/2019 00:00,2533533449,total,gaspool-ncg
DE,24/03/2019 00:00,2660074140,total,gaspool-ncg
DE,25/03/2019 00:00,3234849032,total,gaspool-ncg
DE,26/03/2019 00:00,3417968921,total,gaspool-ncg
DE,27/03/2019 00:00,3384185879,total,gaspool-ncg
DE,28/03/2019 00:00,3190272339,total,gaspool-ncg
DE,29/03/2019 00:00,2856708640,total,gaspool-ncg
DE,30/03/2019 00:00,2293039218,total,gaspool-ncg
DE,31/03/2019 00:00,2510464406,total,gaspool-ncg
DE,01/04/2019 00:00,2834732991,total,gaspool-ncg
DE,02/04/2019 00:00,2688694579,total,gaspool-ncg
DE,03/04/2019 00:00,2875452360,total,gaspool-ncg
DE,04/04/2019 00:00,3081864679,total,gaspool-ncg
DE,05/04/2019 00:00,3010225118,total,gaspool-ncg
DE,06/04/2019 00:00,2348051341,total,gaspool-ncg
DE,07/04/2019 00:00,2227951253,total,gaspool-ncg
DE,08/04/2019 00:00,2451843950,total,gaspool-ncg
DE,09/04/2019 00:00,2625624455,total,gaspool-ncg
DE,10/04/2019 00:00,2910279373,total,gaspool-ncg
DE,11/04/2019 00:00,3259852123,total,gaspool-ncg
DE,12/04/2019 00:00,3529047905,total,gaspool-ncg
DE,13/04/2019 00:00,3404702114,total,gaspool-ncg
DE,14/04/2019 00:00,3375294949,total,gaspool-ncg
DE,15/04/2019 00:00,3241280489,total,gaspool-ncg
DE,16/04/2019 00:00,2938291389,total,gaspool-ncg
DE,17/04/2019 00:00,2630270107,total,gaspool-ncg
DE,18/04/2019 00:00,2202283162,total,gaspool-ncg
DE,19/04/2019 00:00,1774760843,total,gaspool-ncg
DE,20/04/2019 00:00,1660302306,total,gaspool-ncg
DE,21/04/2019 00:00,1555527514,total,gaspool-ncg
DE,22/04/2019 00:00,1554712215,total,gaspool-ncg
DE,23/04/2019 00:00,1813034660,total,gaspool-ncg
DE,24/04/2019 00:00,1774515956,total,gaspool-ncg
DE,25/04/2019 00:00,1824502640,total,gaspool-ncg
DE,26/04/2019 00:00,1991788219,total,gaspool-ncg
DE,27/04/2019 00:00,1976078336,total,gaspool-ncg
DE,28/04/2019 00:00,2291918903,total,gaspool-ncg
DE,29/04/2019 00:00,2639994021,total,gaspool-ncg
DE,30/04/2019 00:00,2449888764,total,gaspool-ncg
DE,01/05/2019 00:00,2077353721,total,gaspool-ncg
DE,02/05/2019 00:00,2344882685,total,gaspool-ncg
DE,03/05/2019 00:00,2562149908,total,gaspool-ncg
DE,04/05/2019 00:00,2654953892,total,gaspool-ncg
DE,05/05/2019 00:00,2761037219,total,gaspool-ncg
DE,06/05/2019 00:00,3133522042,total,gaspool-ncg
DE,07/05/2019 00:00,3038974333,total,gaspool-ncg
DE,08/05/2019 00:00,2753256083,total,gaspool-ncg
DE,09/05/2019 00:00,2517778463,total,gaspool-ncg
DE,10/05/2019 00:00,2412974657,total,gaspool-ncg
DE,11/05/2019 00:00,2209939526,total,gaspool-ncg
DE,12/05/2019 00:00,2305509448,total,gaspool-ncg
DE,13/05/2019 00:00,2642021348,total,gaspool-ncg
DE,14/05/2019 00:00,2701978204,total,gaspool-ncg
DE,15/05/2019 00:00,2668627342,total,gaspool-ncg
DE,16/05/2019 00:00,2655991933,total,gaspool-ncg
DE,17/05/2019 00:00,2299966787,total,gaspool-ncg
DE,18/05/2019 00:00,1826479718,total,gaspool-ncg
DE,19/05/2019 00:00,1680788284,total,gaspool-ncg
DE,20/05/2019 00:00,1934680470,total,gaspool-ncg
DE,21/05/2019 00:00,1982172623,total,gaspool-ncg
DE,22/05/2019 00:00,2075772021,total,gaspool-ncg
DE,23/05/2019 00:00,2046710014,total,gaspool-ncg
DE,24/05/2019 00:00,1906189668,total,gaspool-ncg
DE,25/05/2019 00:00,1741215149,total,gaspool-ncg
DE,26/05/2019 00:00,1587389955,total,gaspool-ncg
DE,27/05/2019 00:00,1876362136,total,gaspool-ncg
DE,28/05/2019 00:00,2051884638,total,gaspool-ncg
DE,29/05/2019 00:00,2096655438,total,gaspool-ncg
DE,30/05/2019 00:00,1674214947,total,gaspool-ncg
DE,31/05/2019 00:00,1655920972,total,gaspool-ncg
DE,01/06/2019 00:00,1393820763,total,gaspool-ncg
DE,02/06/2019 00:00,1279616039,total,gaspool-ncg
DE,03/06/2019 00:00,1582483721,total,gaspool-ncg
DE,04/06/2019 00:00,1545314896,total,gaspool-ncg
DE,05/06/2019 00:00,1505890827,total,gaspool-ncg
DE,06/06/2019 00:00,1674444491,total,gaspool-ncg
DE,07/06/2019 00:00,1550346172,total,gaspool-ncg
DE,08/06/2019 00:00,1350814288,total,gaspool-ncg
DE,09/06/2019 00:00,1317883084,total,gaspool-ncg
DE,10/06/2019 00:00,1393304329,total,gaspool-ncg
DE,11/06/2019 00:00,1713216778,total,gaspool-ncg
DE,12/06/2019 00:00,1740621971,total,gaspool-ncg
DE,13/06/2019 00:00,1725200277,total,gaspool-ncg
DE,14/06/2019 00:00,1629841102,total,gaspool-ncg
DE,15/06/2019 00:00,1357583699,total,gaspool-ncg
DE,16/06/2019 00:00,1407312119,total,gaspool-ncg
DE,17/06/2019 00:00,1633465301,total,gaspool-ncg
DE,18/06/2019 00:00,1593879841,total,gaspool-ncg
DE,19/06/2019 00:00,1567143438,total,gaspool-ncg
DE,20/06/2019 00:00,1503439433,total,gaspool-ncg
DE,21/06/2019 00:00,1546515722,total,gaspool-ncg
DE,22/06/2019 00:00,1343345670,total,gaspool-ncg
DE,23/06/2019 00:00,1275183690,total,gaspool-ncg
DE,24/06/2019 00:00,1523503176,total,gaspool-ncg
DE,25/06/2019 00:00,1556452052,total,gaspool-ncg
DE,26/06/2019 00:00,1512971290,total,gaspool-ncg
DE,27/06/2019 00:00,1560691364,total,gaspool-ncg
DE,28/06/2019 00:00,1554436153,total,gaspool-ncg
DE,29/06/2019 00:00,1252483416,total,gaspool-ncg
DE,30/06/2019 00:00,1193224890,total,gaspool-ncg
DE,01/07/2019 00:00,1530672222,total,gaspool-ncg
DE,02/07/2019 00:00,1628005862,total,gaspool-ncg
DE,03/07/2019 00:00,1657915048,total,gaspool-ncg
DE,04/07/2019 00:00,1622352392,total,gaspool-ncg
DE,05/07/2019 00:00,1590517885,total,gaspool-ncg
DE,06/07/2019 00:00,1284240478,total,gaspool-ncg
DE,07/07/2019 00:00,1371897870,total,gaspool-ncg
DE,08/07/2019 00:00,1777708521,total,gaspool-ncg
DE,09/07/2019 00:00,1842551526,total,gaspool-ncg
DE,10/07/2019 00:00,1827882278,total,gaspool-ncg
DE,11/07/2019 00:00,1826331570,total,gaspool-ncg
DE,12/07/2019 00:00,1685139802,total,gaspool-ncg
DE,13/07/2019 00:00,1396094449,total,gaspool-ncg
DE,14/07/2019 00:00,1419809269,total,gaspool-ncg
DE,15/07/2019 00:00,1746874307,total,gaspool-ncg
DE,16/07/2019 00:00,1761655343,total,gaspool-ncg
DE,17/07/2019 00:00,1769749222,total,gaspool-ncg
DE,18/07/2019 00:00,1729632742,total,gaspool-ncg
DE,19/07/2019 00:00,1627900172,total,gaspool-ncg
DE,20/07/2019 00:00,1293942147,total,gaspool-ncg
DE,21/07/2019 00:00,1316449015,total,gaspool-ncg
DE,22/07/2019 00:00,1591724857,total,gaspool-ncg
DE,23/07/2019 00:00,1575058445,total,gaspool-ncg
DE,24/07/2019 00:00,1575316941,total,gaspool-ncg
DE,25/07/2019 00:00,1513706304,total,gaspool-ncg
DE,26/07/2019 00:00,1413884134,total,gaspool-ncg
DE,27/07/2019 00:00,1186742223,total,gaspool-ncg
DE,28/07/2019 00:00,1226875287,total,gaspool-ncg
DE,29/07/2019 00:00,1547853444,total,gaspool-ncg
DE,30/07/2019 00:00,1558658182,total,gaspool-ncg
DE,31/07/2019 00:00,1586841955,total,gaspool-ncg
DE,01/08/2019 00:00,1606718933,total,gaspool-ncg
DE,02/08/2019 00:00,1547877467,total,gaspool-ncg
DE,03/08/2019 00:00,1347192562,total,gaspool-ncg
DE,04/08/2019 00:00,1303421149,total,gaspool-ncg
DE,05/08/2019 00:00,1565844976,total,gaspool-ncg
DE,06/08/2019 00:00,1548868005,total,gaspool-ncg
DE,07/08/2019 00:00,1583468155,total,gaspool-ncg
DE,08/08/2019 00:00,1531031790,total,gaspool-ncg
DE,09/08/2019 00:00,1475617032,total,gaspool-ncg
DE,10/08/2019 00:00,1162119718,total,gaspool-ncg
DE,11/08/2019 00:00,1192386345,total,gaspool-ncg
DE,12/08/2019 00:00,1626565053,total,gaspool-ncg
DE,13/08/2019 00:00,1706374336,total,gaspool-ncg
DE,14/08/2019 00:00,1716394649,total,gaspool-ncg
DE,15/08/2019 00:00,1597374590,total,gaspool-ncg
DE,16/08/2019 00:00,1558740512,total,gaspool-ncg
DE,17/08/2019 00:00,1290596028,total,gaspool-ncg
DE,18/08/2019 00:00,1268488148,total,gaspool-ncg
DE,19/08/2019 00:00,1605223487,total,gaspool-ncg
DE,20/08/2019 00:00,1729104947,total,gaspool-ncg
DE,21/08/2019 00:00,1740925135,total,gaspool-ncg
DE,22/08/2019 00:00,1667287747,total,gaspool-ncg
DE,23/08/2019 00:00,1565189999,total,gaspool-ncg
DE,24/08/2019 00:00,1249753449,total,gaspool-ncg
DE,25/08/2019 00:00,1248254780,total,gaspool-ncg
DE,26/08/2019 00:00,1571771750,total,gaspool-ncg
DE,27/08/2019 00:00,1590416169,total,gaspool-ncg
DE,28/08/2019 00:00,1575776031,total,gaspool-ncg
DE,29/08/2019 00:00,1596795176,total,gaspool-ncg
DE,30/08/2019 00:00,1527450344,total,gaspool-ncg
DE,31/08/2019 00:00,1214975903,total,gaspool-ncg
DE,01/09/2019 00:00,1290679271,total,gaspool-ncg
DE,02/09/2019 00:00,1685411325,total,gaspool-ncg
DE,03/09/2019 00:00,1753471287,total,gaspool-ncg
DE,04/09/2019 00:00,1723667312,total,gaspool-ncg
DE,05/09/2019 00:00,1818100655,total,gaspool-ncg
DE,06/09/2019 00:00,1838123618,total,gaspool-ncg
DE,07/09/2019 00:00,1685293916,total,gaspool-ncg
DE,08/09/2019 00:00,1766913388,total,gaspool-ncg
DE,09/09/2019 00:00,2123608290,total,gaspool-ncg
DE,10/09/2019 00:00,2065662219,total,gaspool-ncg
DE,11/09/2019 00:00,1960835484,total,gaspool-ncg
DE,12/09/2019 00:00,1856505233,total,gaspool-ncg
DE,13/09/2019 00:00,1806417095,total,gaspool-ncg
DE,14/09/2019 00:00,1571406986,total,gaspool-ncg
DE,15/09/2019 00:00,1487004365,total,gaspool-ncg
DE,16/09/2019 00:00,1930895226,total,gaspool-ncg
DE,17/09/2019 00:00,1969821385,total,gaspool-ncg
DE,18/09/2019 00:00,2237744407,total,gaspool-ncg
DE,19/09/2019 00:00,2416931370,total,gaspool-ncg
DE,20/09/2019 00:00,2374948512,total,gaspool-ncg
DE,21/09/2019 00:00,1910564064,total,gaspool-ncg
DE,22/09/2019 00:00,1731958526,total,gaspool-ncg
DE,23/09/2019 00:00,2080108144,total,gaspool-ncg
DE,24/09/2019 00:00,2059904904,total,gaspool-ncg
DE,25/09/2019 00:00,2127969095,total,gaspool-ncg
DE,26/09/2019 00:00,2055297790,total,gaspool-ncg
DE,27/09/2019 00:00,1910958383,total,gaspool-ncg
DE,28/09/2019 00:00,1591062683,total,gaspool-ncg
DE,29/09/2019 00:00,1592933041,total,gaspool-ncg
DE,30/09/2019 00:00,2006195139,total,gaspool-ncg
DE,01/10/2019 00:00,2154550197,total,gaspool-ncg
DE,02/10/2019 00:00,2320272377,total,gaspool-ncg
DE,03/10/2019 00:00,2359479587,total,gaspool-ncg
DE,04/10/2019 00:00,2540019798,total,gaspool-ncg
DE,05/10/2019 00:00,2439216915,total,gaspool-ncg
DE,06/10/2019 00:00,2590566865,total,gaspool-ncg
DE,07/10/2019 00:00,2951205812,total,gaspool-ncg
DE,08/10/2019 00:00,2706463642,total,gaspool-ncg
DE,09/10/2019 00:00,2646074493,total,gaspool-ncg
DE,10/10/2019 00:00,2568674674,total,gaspool-ncg
DE,11/10/2019 00:00,2295115526,total,gaspool-ncg
DE,12/10/2019 00:00,1938537178,total,gaspool-ncg
DE,13/10/2019 00:00,1736932211,total,gaspool-ncg
DE,14/10/2019 00:00,2090069945,total,gaspool-ncg
DE,15/10/2019 00:00,2142897215,total,gaspool-ncg
DE,16/10/2019 00:00,2268940067,total,gaspool-ncg
DE,17/10/2019 00:00,2315802010,total,gaspool-ncg
DE,18/10/2019 00:00,2228428860,total,gaspool-ncg
DE,19/10/2019 00:00,2117131874,total,gaspool-ncg
DE,20/10/2019 00:00,2112670315,total,gaspool-ncg
DE,21/10/2019 00:00,2405105791,total,gaspool-ncg
DE,22/10/2019 00:00,2502323220,total,gaspool-ncg
DE,23/10/2019 00:00,2497640785,total,gaspool-ncg
DE,24/10/2019 00:00,2380470041,total,gaspool-ncg
DE,25/10/2019 00:00,2279397403,total,gaspool-ncg
DE,26/10/2019 00:00,1944329563,total,gaspool-ncg
DE,27/10/2019 00:00,2146562499,total,gaspool-ncg
DE,28/10/2019 00:00,2934351265,total,gaspool-ncg
DE,29/10/2019 00:00,3275849226,total,gaspool-ncg
DE,30/10/2019 00:00,3566054903,total,gaspool-ncg
DE,31/10/2019 00:00,3636129366,total,gaspool-ncg
DE,01/11/2019 00:00,3316608825,total,gaspool-ncg
DE,02/11/2019 00:00,2596421426,total,gaspool-ncg
DE,03/11/2019 00:00,2527736272,total,gaspool-ncg
DE,04/11/2019 00:00,2862023724,total,gaspool-ncg
DE,05/11/2019 00:00,3005406148,total,gaspool-ncg
DE,06/11/2019 00:00,3248820583,total,gaspool-ncg
DE,07/11/2019 00:00,3297419204,total,gaspool-ncg
DE,08/11/2019 00:00,3424941874,total,gaspool-ncg
DE,09/11/2019 00:00,3243979528,total,gaspool-ncg
DE,10/11/2019 00:00,3451808542,total,gaspool-ncg
DE,11/11/2019 00:00,3869907764,total,gaspool-ncg
DE,12/11/2019 00:00,3919564126,total,gaspool-ncg
DE,13/11/2019 00:00,4051348607,total,gaspool-ncg
DE,14/11/2019 00:00,3971421626,total,gaspool-ncg
DE,15/11/2019 00:00,3769033545,total,gaspool-ncg
DE,16/11/2019 00:00,3521327816,total,gaspool-ncg
DE,17/11/2019 00:00,3581707082,total,gaspool-ncg
DE,18/11/2019 00:00,3861993123,total,gaspool-ncg
DE,19/11/2019 00:00,3986864731,total,gaspool-ncg
DE,20/11/2019 00:00,4151823564,total,gaspool-ncg
DE,21/11/2019 00:00,4070847540,total,gaspool-ncg
DE,22/11/2019 00:00,3845569649,total,gaspool-ncg
DE,23/11/2019 00:00,3330337507,total,gaspool-ncg
DE,24/11/2019 00:00,3388287700,total,gaspool-ncg
DE,25/11/2019 00:00,3811933461,total,gaspool-ncg
DE,26/11/2019 00:00,3556222395,total,gaspool-ncg
DE,27/11/2019 00:00,3250726609,total,gaspool-ncg
DE,28/11/2019 00:00,3117297956,total,gaspool-ncg
DE,29/11/2019 00:00,3415300526,total,gaspool-ncg
DE,30/11/2019 00:00,3572897380,total,gaspool-ncg
DE,01/12/2019 00:00,3897933244,total,gaspool-ncg
DE,02/12/2019 00:00,4412452526,total,gaspool-ncg
DE,03/12/2019 00:00,4420941390,total,gaspool-ncg
DE,04/12/2019 00:00,4427158759,total,gaspool-ncg
DE,05/12/2019 00:00,4526549624,total,gaspool-ncg
DE,06/12/2019 00:00,4076147885,total,gaspool-ncg
DE,07/12/2019 00:00,3415710719,total,gaspool-ncg
DE,08/12/2019 00:00,3142340222,total,gaspool-ncg
DE,09/12/2019 00:00,3562288752,total,gaspool-ncg
DE,10/12/2019 00:00,3946935965,total,gaspool-ncg
DE,11/12/2019 00:00,4186949386,total,gaspool-ncg
DE,12/12/2019 00:00,4247535301,total,gaspool-ncg
DE,13/12/2019 00:00,4142553832,total,gaspool-ncg
DE,14/12/2019 00:00,3626385400,total,gaspool-ncg
DE,15/12/2019 00:00,3339408278,total,gaspool-ncg
DE,16/12/2019 00:00,3618984561,total,gaspool-ncg
DE,17/12/2019 00:00,3234871964,total,gaspool-ncg
DE,18/12/2019 00:00,3371178250,total,gaspool-ncg
DE,19/12/2019 00:00,3227205478,total,gaspool-ncg
DE,20/12/2019 00:00,3086504549,total,gaspool-ncg
DE,21/12/2019 00:00,3024743812,total,gaspool-ncg
DE,22/12/2019 00:00,3048935733,total,gaspool-ncg
DE,23/12/2019 00:00,3119570405,total,gaspool-ncg
DE,24/12/2019 00:00,2994902040,total,gaspool-ncg
DE,25/12/2019 00:00,3047318177,total,gaspool-ncg
DE,26/12/2019 00:00,3236424294,total,gaspool-ncg
DE,27/12/2019 00:00,3594718140,total,gaspool-ncg
DE,28/12/2019 00:00,3861733711,total,gaspool-ncg
DE,29/12/2019 00:00,3988539614,total,gaspool-ncg
DE,30/12/2019 00:00,4001939642,total,gaspool-ncg
DE,31/12/2019 00:00,3866275030,total,gaspool-ncg
DE,01/01/2020 00:00,3924195234,total,gaspool-ncg
DE,02/01/2020 00:00,4216432613,total,gaspool-ncg
DE,03/01/2020 00:00,3801700497,total,gaspool-ncg
DE,04/01/2020 00:00,3694931983,total,gaspool-ncg
DE,05/01/2020 00:00,3674870581,total,gaspool-ncg
DE,06/01/2020 00:00,4071080187,total,gaspool-ncg
DE,07/01/2020 00:00,4092790998,total,gaspool-ncg
DE,08/01/2020 00:00,3881872843,total,gaspool-ncg
DE,09/01/2020 00:00,3423944512,total,gaspool-ncg
DE,10/01/2020 00:00,3434361618,total,gaspool-ncg
DE,11/01/2020 00:00,3452451874,total,gaspool-ncg
DE,12/01/2020 00:00,3535098759,total,gaspool-ncg
DE,13/01/2020 00:00,3880572965,total,gaspool-ncg
DE,14/01/2020 00:00,3531118867,total,gaspool-ncg
DE,15/01/2020 00:00,3357044000,total,gaspool-ncg
DE,16/01/2020 00:00,3529219454,total,gaspool-ncg
DE,17/01/2020 00:00,3503724912,total,gaspool-ncg
DE,18/01/2020 00:00,3540741405,total,gaspool-ncg
DE,19/01/2020 00:00,3854504678,total,gaspool-ncg
DE,20/01/2020 00:00,4483564968,total,gaspool-ncg
DE,21/01/2020 00:00,4681863634,total,gaspool-ncg
DE,22/01/2020 00:00,4754953333,total,gaspool-ncg
DE,23/01/2020 00:00,4768966861,total,gaspool-ncg
DE,24/01/2020 00:00,4729599607,total,gaspool-ncg
DE,25/01/2020 00:00,4288045913,total,gaspool-ncg
DE,26/01/2020 00:00,4092432684,total,gaspool-ncg
DE,27/01/2020 00:00,4127220351,total,gaspool-ncg
DE,28/01/2020 00:00,4063161507,total,gaspool-ncg
DE,29/01/2020 00:00,4083661276,total,gaspool-ncg
DE,30/01/2020 00:00,3709456300,total,gaspool-ncg
DE,31/01/2020 00:00,3149139331,total,gaspool-ncg
DE,01/02/2020 00:00,2718286825,total,gaspool-ncg
DE,02/02/2020 00:00,2838983501,total,gaspool-ncg
DE,03/02/2020 00:00,3149239075,total,gaspool-ncg
DE,04/02/2020 00:00,3633743835,total,gaspool-ncg
DE,05/02/2020 00:00,4072684859,total,gaspool-ncg
DE,06/02/2020 00:00,4312549162,total,gaspool-ncg
DE,07/02/2020 00:00,4205823169,total,gaspool-ncg
DE,08/02/2020 00:00,3678244188,total,gaspool-ncg
DE,09/02/2020 00:00,3146021806,total,gaspool-ncg
DE,10/02/2020 00:00,3455975679,total,gaspool-ncg
DE,11/02/2020 00:00,3685730995,total,gaspool-ncg
DE,12/02/2020 00:00,3917439424,total,gaspool-ncg
DE,13/02/2020 00:00,4156313589,total,gaspool-ncg
DE,14/02/2020 00:00,3944538459,total,gaspool-ncg
DE,15/02/2020 00:00,3207768258,total,gaspool-ncg
DE,16/02/2020 00:00,2742734666,total,gaspool-ncg
DE,17/02/2020 00:00,3157584496,total,gaspool-ncg
DE,18/02/2020 00:00,3370145248,total,gaspool-ncg
DE,19/02/2020 00:00,3715899763,total,gaspool-ncg
DE,20/02/2020 00:00,3661519338,total,gaspool-ncg
DE,21/02/2020 00:00,3593384454,total,gaspool-ncg
DE,22/02/2020 00:00,3043200709,total,gaspool-ncg
DE,23/02/2020 00:00,3007945433,total,gaspool-ncg
DE,24/02/2020 00:00,3320878415,total,gaspool-ncg
DE,25/02/2020 00:00,3424952971,total,gaspool-ncg
DE,26/02/2020 00:00,3975478519,total,gaspool-ncg
DE,27/02/2020 00:00,4226321243,total,gaspool-ncg
DE,28/02/2020 00:00,4010055263,total,gaspool-ncg
DE,29/02/2020 00:00,3284203075,total,gaspool-ncg
DE,01/03/2020 00:00,3228759497,total,gaspool-ncg
DE,02/03/2020 00:00,3689834257,total,gaspool-ncg
DE,03/03/2020 00:00,3914635618,total,gaspool-ncg
DE,04/03/2020 00:00,3994269711,total,gaspool-ncg
DE,05/03/2020 00:00,3890956600,total,gaspool-ncg
DE,06/03/2020 00:00,3842333539,total,gaspool-ncg
DE,07/03/2020 00:00,3501589715,total,gaspool-ncg
DE,08/03/2020 00:00,3261118799,total,gaspool-ncg
DE,09/03/2020 00:00,3579858928,total,gaspool-ncg
DE,10/03/2020 00:00,3347461130,total,gaspool-ncg
